loan_id,date_id,event_date,user_id,book_id,branch_id,category_id,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,quantity
L013761,20251220,2025-12-20,32,15,4,2,2025-12-20,2026-01-03,2026-01-03,14,0,0.0,1
L013762,20250923,2025-09-23,17,20,2,3,2025-09-23,2025-10-21,2025-10-21,28,0,0.0,1
L013763,20241223,2024-12-23,110,28,4,4,2024-12-23,2025-01-06,2025-01-06,14,0,0.0,1
L013764,20251008,2025-10-08,71,58,2,8,2025-10-08,2025-10-22,2025-10-21,13,0,0.0,1
L013765,20241121,2024-11-21,253,25,6,4,2024-11-21,2024-12-05,2024-12-03,12,0,0.0,1
L013766,20250501,2025-05-01,118,51,2,7,2025-05-01,2025-05-15,2025-05-24,23,11,3.3,1
L013767,20250514,2025-05-14,9,45,5,6,2025-05-14,2025-05-28,2025-06-05,22,8,2.4,1
L013768,20260407,2026-04-07,155,40,2,5,2026-04-07,2026-05-05,2026-05-05,28,0,0.0,1
L013769,20250531,2025-05-31,249,33,5,5,2025-05-31,2025-06-28,2025-06-28,28,0,0.0,1
L013770,20251105,2025-11-05,329,37,1,5,2025-11-05,2025-12-03,2025-11-30,25,0,0.0,1
L013771,20260331,2026-03-31,215,44,2,6,2026-03-31,2026-04-14,2026-04-12,12,2,0.6,1
L013772,20250604,2025-06-04,433,36,1,5,2025-06-04,2025-06-18,2025-06-18,14,0,0.0,1
L013773,20260407,2026-04-07,118,27,2,4,2026-04-07,2026-04-21,2026-04-20,13,0,0.0,1
L013774,20241213,2024-12-13,251,1,1,1,2024-12-13,2024-12-27,2024-12-25,12,0,0.0,1
L013775,20250512,2025-05-12,139,27,6,4,2025-05-12,2025-05-26,2025-05-25,13,0,0.0,1
L013776,20241115,2024-11-15,368,11,1,2,2024-11-15,2024-11-29,2024-11-29,14,0,0.0,1
L013777,20251010,2025-10-10,110,1,3,1,2025-10-10,2025-10-24,2025-10-23,13,0,0.0,1
L013778,20260516,2026-05-16,432,21,6,3,2026-05-16,2026-06-13,,15,0,0.0,1
L013779,20251204,2025-12-04,331,70,6,9,2025-12-04,2025-12-18,2025-12-18,14,0,0.0,1
L013780,20251121,2025-11-21,265,10,3,2,2025-11-21,2025-12-19,2025-12-19,28,0,0.0,1
L013781,20250305,2025-03-05,255,47,1,6,2025-03-05,2025-04-02,2025-04-02,28,0,0.0,1
L013782,20260507,2026-05-07,186,41,3,6,2026-05-07,2026-06-04,2026-05-31,24,0,0.0,1
L013783,20250625,2025-06-25,12,34,1,5,2025-06-25,2025-07-23,2025-08-02,38,12,3.6,1
L013784,20250221,2025-02-21,414,25,1,4,2025-02-21,2025-03-07,2025-03-17,24,10,3.0,1
L013785,20260527,2026-05-27,363,46,5,6,2026-05-27,2026-06-24,,4,0,0.0,1
L013786,20250604,2025-06-04,78,19,6,3,2025-06-04,2025-06-18,2025-06-18,14,0,0.0,1
L013787,20250514,2025-05-14,71,28,6,4,2025-05-14,2025-05-28,2025-06-02,19,5,1.5,1
L013788,20240926,2024-09-26,164,46,2,6,2024-09-26,2024-10-10,2024-10-29,33,19,5.7,1
L013789,20250102,2025-01-02,349,1,1,1,2025-01-02,2025-01-16,2025-01-16,14,0,0.0,1
L013790,20260204,2026-02-04,249,26,4,4,2026-02-04,2026-03-04,2026-03-04,28,0,0.0,1
L013791,20250717,2025-07-17,307,3,2,1,2025-07-17,2025-08-14,2025-08-11,25,0,0.0,1
L013792,20260515,2026-05-15,4,38,1,5,2026-05-15,2026-05-29,2026-05-29,14,0,0.0,1
L013793,20241103,2024-11-03,417,25,5,4,2024-11-03,2024-12-01,2024-12-02,29,1,0.3,1
L013794,20251118,2025-11-18,95,43,1,6,2025-11-18,2025-12-02,2025-11-29,11,0,0.0,1
L013795,20251229,2025-12-29,165,17,5,3,2025-12-29,2026-01-26,2026-01-31,33,8,2.4,1
L013796,20251120,2025-11-20,426,12,5,2,2025-11-20,2025-12-04,2025-11-30,10,0,0.0,1
L013797,20250922,2025-09-22,340,63,2,8,2025-09-22,2025-10-20,2025-10-20,28,0,0.0,1
L013798,20251022,2025-10-22,249,39,3,5,2025-10-22,2025-11-19,2025-11-15,24,0,0.0,1
L013799,20251217,2025-12-17,397,67,5,9,2025-12-17,2026-01-14,2026-01-10,24,0,0.0,1
L013800,20260320,2026-03-20,38,47,2,6,2026-03-20,2026-04-17,2026-05-01,42,14,4.2,1
L013801,20250429,2025-04-29,49,18,1,3,2025-04-29,2025-05-27,2025-05-27,28,0,0.0,1
L013802,20250618,2025-06-18,88,26,2,4,2025-06-18,2025-07-16,2025-07-16,28,0,0.0,1
L013803,20251126,2025-11-26,146,1,2,1,2025-11-26,2025-12-10,2025-12-10,14,0,0.0,1
L013804,20250408,2025-04-08,326,41,1,6,2025-04-08,2025-04-22,2025-04-19,11,0,0.0,1
L013805,20250102,2025-01-02,255,44,1,6,2025-01-02,2025-01-30,2025-01-30,28,0,0.0,1
L013806,20260519,2026-05-19,211,12,4,2,2026-05-19,2026-06-02,,12,0,0.0,1
L013807,20250108,2025-01-08,362,11,1,2,2025-01-08,2025-02-05,2025-02-05,28,0,0.0,1
L013808,20250123,2025-01-23,165,66,1,9,2025-01-23,2025-02-20,2025-03-08,44,16,4.8,1
L013809,20251119,2025-11-19,54,60,6,8,2025-11-19,2025-12-03,2025-12-01,12,0,0.0,1
L013810,20241029,2024-10-29,195,42,4,6,2024-10-29,2024-11-12,2024-11-09,11,0,0.0,1
L013811,20240926,2024-09-26,352,51,3,7,2024-09-26,2024-10-24,2024-10-25,29,5,1.5,1
L013812,20241018,2024-10-18,234,7,2,1,2024-10-18,2024-11-15,2024-11-15,28,0,0.0,1
L013813,20241207,2024-12-07,440,65,2,9,2024-12-07,2024-12-21,2024-12-19,12,0,0.0,1
L013814,20250605,2025-06-05,394,25,3,4,2025-06-05,2025-06-19,2025-07-02,27,13,3.9,1
L013815,20260220,2026-02-20,363,42,1,6,2026-02-20,2026-03-20,2026-03-20,28,0,0.0,1
L013816,20250502,2025-05-02,356,47,2,6,2025-05-02,2025-05-30,2025-05-30,28,0,0.0,1
L013817,20250605,2025-06-05,279,29,4,4,2025-06-05,2025-07-03,2025-07-03,28,0,0.0,1
L013818,20251106,2025-11-06,405,25,1,4,2025-11-06,2025-12-04,2025-12-04,28,0,0.0,1
L013819,20250327,2025-03-27,283,28,1,4,2025-03-27,2025-04-10,2025-04-10,14,0,0.0,1
L013820,20250607,2025-06-07,187,51,2,7,2025-06-07,2025-06-21,2025-06-21,14,0,0.0,1
L013821,20250520,2025-05-20,114,41,2,6,2025-05-20,2025-06-03,2025-06-03,14,0,0.0,1
L013822,20250502,2025-05-02,372,51,2,7,2025-05-02,2025-05-16,2025-05-14,12,0,0.0,1
L013823,20250521,2025-05-21,187,46,2,6,2025-05-21,2025-06-04,2025-06-22,32,21,6.3,1
L013824,20240909,2024-09-09,363,25,5,4,2024-09-09,2024-10-07,2024-10-05,26,0,0.0,1
L013825,20260409,2026-04-09,442,27,1,4,2026-04-09,2026-04-23,2026-04-23,14,0,0.0,1
L013826,20260523,2026-05-23,196,9,2,2,2026-05-23,2026-06-20,,8,0,0.0,1
L013827,20260320,2026-03-20,176,9,2,2,2026-03-20,2026-04-03,2026-04-03,14,0,0.0,1
L013828,20240905,2024-09-05,97,59,4,8,2024-09-05,2024-09-19,2024-09-19,14,0,0.0,1
L013829,20260109,2026-01-09,234,20,1,3,2026-01-09,2026-02-06,2026-02-06,28,0,0.0,1
L013830,20251018,2025-10-18,307,18,2,3,2025-10-18,2025-11-15,2025-11-15,28,0,0.0,1
L013831,20241114,2024-11-14,164,9,2,2,2024-11-14,2024-11-28,2024-11-26,12,0,0.0,1
L013832,20260507,2026-05-07,238,41,2,6,2026-05-07,2026-05-21,2026-05-21,14,0,0.0,1
L013833,20260118,2026-01-18,256,41,1,6,2026-01-18,2026-02-01,2026-02-11,24,10,3.0,1
L013834,20241218,2024-12-18,153,2,2,1,2024-12-18,2025-01-15,2025-01-15,28,0,0.0,1
L013835,20260519,2026-05-19,15,67,2,9,2026-05-19,2026-06-02,,12,0,0.0,1
L013836,20241209,2024-12-09,126,42,2,6,2024-12-09,2024-12-23,2024-12-23,14,0,0.0,1
L013837,20250616,2025-06-16,366,8,5,1,2025-06-16,2025-07-14,2025-07-14,28,0,0.0,1
L013838,20241224,2024-12-24,154,40,2,5,2024-12-24,2025-01-07,2025-01-06,13,0,0.0,1
L013839,20241220,2024-12-20,7,19,1,3,2024-12-20,2025-01-03,2025-01-03,14,0,0.0,1
L013840,20260520,2026-05-20,208,54,1,7,2026-05-20,2026-06-03,,11,0,0.0,1
L013841,20251017,2025-10-17,319,62,5,8,2025-10-17,2025-11-14,2025-11-14,28,0,0.0,1
L013842,20250214,2025-02-14,346,19,5,3,2025-02-14,2025-03-14,2025-03-14,28,0,0.0,1
L013843,20260118,2026-01-18,204,19,5,3,2026-01-18,2026-02-01,2026-02-11,24,10,3.0,1
L013844,20260331,2026-03-31,273,47,5,6,2026-03-31,2026-04-14,2026-04-14,14,0,0.0,1
L013845,20260503,2026-05-03,344,9,1,2,2026-05-03,2026-05-31,,28,0,0.0,1
L013846,20260507,2026-05-07,402,46,5,6,2026-05-07,2026-06-04,,24,0,0.0,1
L013847,20260424,2026-04-24,304,64,6,8,2026-04-24,2026-05-22,2026-05-18,24,0,0.0,1
L013848,20251127,2025-11-27,321,42,1,6,2025-11-27,2025-12-11,2025-12-15,18,7,2.1,1
L013849,20250502,2025-05-02,60,28,3,4,2025-05-02,2025-05-16,2025-05-16,14,0,0.0,1
L013850,20260505,2026-05-05,206,40,5,5,2026-05-05,2026-06-02,,26,0,0.0,1
L013851,20241206,2024-12-06,402,31,1,4,2024-12-06,2025-01-03,2025-01-03,28,0,0.0,1
L013852,20241229,2024-12-29,93,63,5,8,2024-12-29,2025-01-26,2025-02-06,39,14,4.2,1
L013853,20250608,2025-06-08,164,26,2,4,2025-06-08,2025-06-22,2025-06-19,11,0,0.0,1
L013854,20250310,2025-03-10,319,25,2,4,2025-03-10,2025-04-07,2025-04-07,28,0,0.0,1
L013855,20251118,2025-11-18,406,27,4,4,2025-11-18,2025-12-02,2025-12-03,15,2,0.6,1
L013856,20260424,2026-04-24,37,28,1,4,2026-04-24,2026-05-22,2026-05-22,28,0,0.0,1
L013857,20250813,2025-08-13,398,19,2,3,2025-08-13,2025-09-10,2025-09-09,27,0,0.0,1
L013858,20251007,2025-10-07,128,21,1,3,2025-10-07,2025-10-21,2025-11-08,32,18,5.4,1
L013859,20250604,2025-06-04,395,40,5,5,2025-06-04,2025-07-02,2025-06-30,26,0,0.0,1
L013860,20251224,2025-12-24,402,46,1,6,2025-12-24,2026-01-21,2026-02-05,43,19,5.7,1
L013861,20241121,2024-11-21,359,8,1,1,2024-11-21,2024-12-19,2024-12-19,28,0,0.0,1
L013862,20241007,2024-10-07,417,17,1,3,2024-10-07,2024-11-04,2024-10-31,24,0,0.0,1
L013863,20251127,2025-11-27,432,15,1,2,2025-11-27,2025-12-25,2025-12-25,28,0,0.0,1
L013864,20250924,2025-09-24,418,66,2,9,2025-09-24,2025-10-22,2025-10-21,27,0,0.0,1
L013865,20250528,2025-05-28,250,30,4,4,2025-05-28,2025-06-11,2025-06-21,24,14,4.2,1
L013866,20250427,2025-04-27,226,40,4,5,2025-04-27,2025-05-11,2025-05-11,14,0,0.0,1
L013867,20241009,2024-10-09,65,23,1,3,2024-10-09,2024-10-23,2024-10-23,14,0,0.0,1
L013868,20251213,2025-12-13,126,42,4,6,2025-12-13,2025-12-27,2025-12-27,14,0,0.0,1
L013869,20250603,2025-06-03,307,18,2,3,2025-06-03,2025-07-01,2025-07-01,28,0,0.0,1
L013870,20250612,2025-06-12,72,13,1,2,2025-06-12,2025-06-26,2025-07-06,24,10,3.0,1
L013871,20260415,2026-04-15,426,55,3,7,2026-04-15,2026-04-29,2026-04-29,14,0,0.0,1
L013872,20260105,2026-01-05,129,25,6,4,2026-01-05,2026-02-02,2026-02-01,27,0,0.0,1
L013873,20250118,2025-01-18,55,41,5,6,2025-01-18,2025-02-01,2025-02-01,14,0,0.0,1
L013874,20251204,2025-12-04,133,37,6,5,2025-12-04,2026-01-01,2026-01-01,28,0,0.0,1
L013875,20241211,2024-12-11,31,4,6,1,2024-12-11,2024-12-25,2025-01-06,26,12,3.6,1
L013876,20250108,2025-01-08,95,60,2,8,2025-01-08,2025-01-22,2025-01-26,18,4,1.2,1
L013877,20251226,2025-12-26,282,51,5,7,2025-12-26,2026-01-09,2026-01-09,14,0,0.0,1
L013878,20241209,2024-12-09,156,35,5,5,2024-12-09,2025-01-06,2025-01-06,28,0,0.0,1
L013879,20250306,2025-03-06,365,1,2,1,2025-03-06,2025-03-20,2025-03-19,13,0,0.0,1
L013880,20260419,2026-04-19,201,42,5,6,2026-04-19,2026-05-17,2026-05-17,28,0,0.0,1
L013881,20260105,2026-01-05,328,37,5,5,2026-01-05,2026-01-19,2026-02-06,32,18,5.4,1
L013882,20260506,2026-05-06,325,35,1,5,2026-05-06,2026-06-03,,25,0,0.0,1
L013883,20260406,2026-04-06,79,44,3,6,2026-04-06,2026-04-20,2026-04-20,14,0,0.0,1
L013884,20250407,2025-04-07,36,11,4,2,2025-04-07,2025-04-21,2025-04-21,14,0,0.0,1
L013885,20251125,2025-11-25,387,20,4,3,2025-11-25,2025-12-09,2025-12-09,14,0,0.0,1
L013886,20250516,2025-05-16,324,40,2,5,2025-05-16,2025-06-13,2025-06-13,28,0,0.0,1
L013887,20251219,2025-12-19,100,1,1,1,2025-12-19,2026-01-02,2026-01-20,32,18,5.4,1
L013888,20250505,2025-05-05,319,35,6,5,2025-05-05,2025-06-02,2025-06-16,42,14,4.2,1
L013889,20240902,2024-09-02,169,35,5,5,2024-09-02,2024-09-16,2024-09-16,14,0,0.0,1
L013890,20241114,2024-11-14,36,36,4,5,2024-11-14,2024-11-28,2024-11-26,12,0,0.0,1
L013891,20260116,2026-01-16,129,42,6,6,2026-01-16,2026-02-13,2026-02-13,28,0,0.0,1
L013892,20241104,2024-11-04,347,20,2,3,2024-11-04,2024-12-02,2024-12-02,28,0,0.0,1
L013893,20251106,2025-11-06,194,1,1,1,2025-11-06,2025-12-04,2025-12-04,28,0,0.0,1
L013894,20260317,2026-03-17,261,37,3,5,2026-03-17,2026-03-31,2026-03-28,11,0,0.0,1
L013895,20260106,2026-01-06,79,28,5,4,2026-01-06,2026-01-20,2026-01-19,13,0,0.0,1
L013896,20250530,2025-05-30,57,2,1,1,2025-05-30,2025-06-13,2025-06-13,14,0,0.0,1
L013897,20250114,2025-01-14,136,72,1,9,2025-01-14,2025-02-11,2025-02-11,28,0,0.0,1
L013898,20260505,2026-05-05,234,4,1,1,2026-05-05,2026-06-02,2026-05-30,25,0,0.0,1
L013899,20251014,2025-10-14,389,25,5,4,2025-10-14,2025-10-28,2025-10-25,11,0,0.0,1
L013900,20250528,2025-05-28,350,51,5,7,2025-05-28,2025-06-11,2025-06-16,19,7,2.1,1
L013901,20260511,2026-05-11,93,26,5,4,2026-05-11,2026-06-08,,20,0,0.0,1
L013902,20250116,2025-01-16,45,32,5,4,2025-01-16,2025-01-30,2025-01-30,14,0,0.0,1
L013903,20250611,2025-06-11,129,27,6,4,2025-06-11,2025-07-09,2025-07-05,24,0,0.0,1
L013904,20241201,2024-12-01,392,6,1,1,2024-12-01,2024-12-15,2024-12-15,14,0,0.0,1
L013905,20241209,2024-12-09,251,1,1,1,2024-12-09,2024-12-23,2024-12-20,11,0,0.0,1
L013906,20250525,2025-05-25,368,9,1,2,2025-05-25,2025-06-08,2025-06-08,14,0,0.0,1
L013907,20251222,2025-12-22,187,41,2,6,2025-12-22,2026-01-05,2026-01-16,25,11,3.3,1
L013908,20250501,2025-05-01,283,25,1,4,2025-05-01,2025-05-15,2025-05-15,14,0,0.0,1
L013909,20251217,2025-12-17,287,42,1,6,2025-12-17,2025-12-31,2025-12-31,14,0,0.0,1
L013910,20260201,2026-02-01,298,51,2,7,2026-02-01,2026-02-15,2026-02-15,14,0,0.0,1
L013911,20260402,2026-04-02,232,17,5,3,2026-04-02,2026-04-16,2026-04-14,12,0,0.0,1
L013912,20241004,2024-10-04,136,67,1,9,2024-10-04,2024-11-01,2024-11-01,28,0,0.0,1
L013913,20260116,2026-01-16,212,58,5,8,2026-01-16,2026-02-13,2026-02-15,30,2,0.6,1
L013914,20241218,2024-12-18,439,57,4,8,2024-12-18,2025-01-15,2025-01-15,28,0,0.0,1
L013915,20251220,2025-12-20,153,31,3,4,2025-12-20,2026-01-17,2026-02-06,48,20,6.0,1
L013916,20250514,2025-05-14,334,8,3,1,2025-05-14,2025-05-28,2025-05-28,14,0,0.0,1
L013917,20251224,2025-12-24,426,51,5,7,2025-12-24,2026-01-07,2026-01-07,14,0,0.0,1
L013918,20250116,2025-01-16,270,49,4,7,2025-01-16,2025-01-30,2025-01-30,14,0,0.0,1
L013919,20251129,2025-11-29,241,2,2,1,2025-11-29,2025-12-13,2025-12-09,10,0,0.0,1
L013920,20241209,2024-12-09,71,43,6,6,2024-12-09,2024-12-23,2024-12-23,14,0,0.0,1
L013921,20241230,2024-12-30,347,33,2,5,2024-12-30,2025-01-27,2025-02-10,42,14,4.2,1
L013922,20251118,2025-11-18,414,20,1,3,2025-11-18,2025-12-02,2025-12-19,31,17,5.1,1
L013923,20250430,2025-04-30,441,34,1,5,2025-04-30,2025-05-28,2025-06-05,36,8,2.4,1
L013924,20251223,2025-12-23,118,25,2,4,2025-12-23,2026-01-06,2026-01-02,10,0,0.0,1
L013925,20251216,2025-12-16,417,11,5,2,2025-12-16,2026-01-13,2026-01-13,28,0,0.0,1
L013926,20251120,2025-11-20,187,41,2,6,2025-11-20,2025-12-04,2025-12-03,13,0,0.0,1
L013927,20260102,2026-01-02,296,39,5,5,2026-01-02,2026-01-30,2026-01-30,28,0,0.0,1
L013928,20260123,2026-01-23,129,42,6,6,2026-01-23,2026-02-20,2026-02-18,26,0,0.0,1
L013929,20260430,2026-04-30,138,52,1,7,2026-04-30,2026-05-28,2026-05-28,28,0,0.0,1
L013930,20241031,2024-10-31,296,41,5,6,2024-10-31,2024-11-28,2024-11-26,26,0,0.0,1
L013931,20251017,2025-10-17,238,33,2,5,2025-10-17,2025-10-31,2025-10-31,14,0,0.0,1
L013932,20260108,2026-01-08,435,71,4,9,2026-01-08,2026-01-22,2026-01-22,14,0,0.0,1
L013933,20250117,2025-01-17,146,40,2,5,2025-01-17,2025-01-31,2025-02-18,32,18,5.4,1
L013934,20250219,2025-02-19,399,1,3,1,2025-02-19,2025-03-05,2025-03-21,30,20,6.0,1
L013935,20250221,2025-02-21,223,25,6,4,2025-02-21,2025-03-21,2025-03-18,25,0,0.0,1
L013936,20251017,2025-10-17,78,8,2,1,2025-10-17,2025-10-31,2025-10-27,10,0,0.0,1
L013937,20250512,2025-05-12,136,70,1,9,2025-05-12,2025-06-09,2025-06-09,28,0,0.0,1
L013938,20251208,2025-12-08,347,40,2,5,2025-12-08,2026-01-05,2026-01-08,31,3,0.9,1
L013939,20251115,2025-11-15,378,18,2,3,2025-11-15,2025-12-13,2025-12-14,29,1,0.3,1
L013940,20251204,2025-12-04,23,17,6,3,2025-12-04,2026-01-01,2026-01-07,34,10,3.0,1
L013941,20250208,2025-02-08,203,22,2,3,2025-02-08,2025-03-08,2025-03-08,28,0,0.0,1
L013942,20260115,2026-01-15,242,46,3,6,2026-01-15,2026-01-29,2026-01-29,14,0,0.0,1
L013943,20251207,2025-12-07,294,36,1,5,2025-12-07,2026-01-04,2026-01-04,28,0,0.0,1
L013944,20241211,2024-12-11,307,14,2,2,2024-12-11,2025-01-08,2025-01-08,28,0,0.0,1
L013945,20250110,2025-01-10,380,1,2,1,2025-01-10,2025-02-07,2025-02-07,28,0,0.0,1
L013946,20250326,2025-03-26,153,25,2,4,2025-03-26,2025-04-23,2025-04-23,28,0,0.0,1
L013947,20260508,2026-05-08,70,33,1,5,2026-05-08,2026-05-22,2026-05-22,14,0,0.0,1
L013948,20250420,2025-04-20,110,68,4,9,2025-04-20,2025-05-04,2025-05-04,14,0,0.0,1
L013949,20240916,2024-09-16,423,41,3,6,2024-09-16,2024-09-30,2024-09-30,14,0,0.0,1
L013950,20241216,2024-12-16,262,11,1,2,2024-12-16,2024-12-30,2025-01-07,22,8,2.4,1
L013951,20240925,2024-09-25,127,33,1,5,2024-09-25,2024-10-09,2024-10-09,14,0,0.0,1
L013952,20250527,2025-05-27,362,25,1,4,2025-05-27,2025-06-24,2025-06-20,24,0,0.0,1
L013953,20260126,2026-01-26,282,9,5,2,2026-01-26,2026-02-09,2026-02-16,21,7,2.1,1
L013954,20250614,2025-06-14,187,42,2,6,2025-06-14,2025-06-28,2025-06-25,11,0,0.0,1
L013955,20260301,2026-03-01,11,6,2,1,2026-03-01,2026-03-29,2026-03-27,26,0,0.0,1
L013956,20241007,2024-10-07,362,11,1,2,2024-10-07,2024-11-04,2024-11-04,28,0,0.0,1
L013957,20250623,2025-06-23,332,60,1,8,2025-06-23,2025-07-07,2025-07-07,14,0,0.0,1
L013958,20260121,2026-01-21,143,31,2,4,2026-01-21,2026-02-18,2026-02-18,28,0,0.0,1
L013959,20251211,2025-12-11,147,25,1,4,2025-12-11,2025-12-25,2026-01-08,28,14,4.2,1
L013960,20260312,2026-03-12,153,19,2,3,2026-03-12,2026-04-09,2026-04-09,28,0,0.0,1
L013961,20250228,2025-02-28,316,34,3,5,2025-02-28,2025-03-28,2025-03-26,26,0,0.0,1
L013962,20250903,2025-09-03,159,29,4,4,2025-09-03,2025-09-17,2025-09-14,11,0,0.0,1
L013963,20251212,2025-12-12,164,9,2,2,2025-12-12,2025-12-26,2025-12-26,14,0,0.0,1
L013964,20241228,2024-12-28,190,2,3,1,2024-12-28,2025-01-25,2025-01-25,28,0,0.0,1
L013965,20260210,2026-02-10,441,11,1,2,2026-02-10,2026-03-10,2026-03-09,27,0,0.0,1
L013966,20250405,2025-04-05,223,9,6,2,2025-04-05,2025-05-03,2025-05-03,28,0,0.0,1
L013967,20241113,2024-11-13,190,51,3,7,2024-11-13,2024-12-11,2024-12-11,28,0,0.0,1
L013968,20260114,2026-01-14,232,40,1,5,2026-01-14,2026-01-28,2026-02-06,23,9,2.7,1
L013969,20251223,2025-12-23,333,2,4,1,2025-12-23,2026-01-20,2026-01-20,28,0,0.0,1
L013970,20260407,2026-04-07,400,25,1,4,2026-04-07,2026-04-21,2026-04-21,14,0,0.0,1
L013971,20260414,2026-04-14,449,51,1,7,2026-04-14,2026-05-12,2026-05-12,28,0,0.0,1
L013972,20250305,2025-03-05,238,49,2,7,2025-03-05,2025-03-19,2025-03-19,14,0,0.0,1
L013973,20251127,2025-11-27,223,13,5,2,2025-11-27,2025-12-25,2025-12-25,28,0,0.0,1
L013974,20260531,2026-05-31,170,17,1,3,2026-05-31,2026-06-28,,1,0,0.0,1
L013975,20250131,2025-01-31,359,13,1,2,2025-01-31,2025-02-28,2025-03-19,47,21,6.3,1
L013976,20250626,2025-06-26,308,64,2,8,2025-06-26,2025-07-10,2025-07-13,17,3,0.9,1
L013977,20260429,2026-04-29,186,26,3,4,2026-04-29,2026-05-27,2026-05-27,28,0,0.0,1
L013978,20241125,2024-11-25,252,15,2,2,2024-11-25,2024-12-23,2024-12-23,28,0,0.0,1
L013979,20260506,2026-05-06,120,41,3,6,2026-05-06,2026-05-20,,25,0,0.0,1
L013980,20250804,2025-08-04,322,64,6,8,2025-08-04,2025-09-01,2025-08-31,27,0,0.0,1
L013981,20260415,2026-04-15,139,11,1,2,2026-04-15,2026-04-29,2026-05-18,33,19,5.7,1
L013982,20251120,2025-11-20,183,2,1,1,2025-11-20,2025-12-04,2025-12-09,19,5,1.5,1
L013983,20251210,2025-12-10,43,4,2,1,2025-12-10,2025-12-24,2025-12-24,14,0,0.0,1
L013984,20260116,2026-01-16,127,33,5,5,2026-01-16,2026-01-30,2026-01-29,13,0,0.0,1
L013985,20241021,2024-10-21,114,4,2,1,2024-10-21,2024-11-04,2024-11-04,14,0,0.0,1
L013986,20251122,2025-11-22,340,63,2,8,2025-11-22,2025-12-20,2025-12-20,28,0,0.0,1
L013987,20260505,2026-05-05,322,60,4,8,2026-05-05,2026-06-02,,26,0,0.0,1
L013988,20260515,2026-05-15,256,58,2,8,2026-05-15,2026-05-29,2026-05-29,14,0,0.0,1
L013989,20260520,2026-05-20,193,19,3,3,2026-05-20,2026-06-17,,11,0,0.0,1
L013990,20251130,2025-11-30,402,27,5,4,2025-11-30,2025-12-28,2025-12-26,26,0,0.0,1
L013991,20251125,2025-11-25,400,9,1,2,2025-11-25,2025-12-09,2025-12-09,14,0,0.0,1
L013992,20251006,2025-10-06,292,18,2,3,2025-10-06,2025-11-03,2025-10-31,25,0,0.0,1
L013993,20251113,2025-11-13,310,11,1,2,2025-11-13,2025-11-27,2025-11-27,14,0,0.0,1
L013994,20251117,2025-11-17,363,26,5,4,2025-11-17,2025-12-15,2025-12-23,36,8,2.4,1
L013995,20241002,2024-10-02,333,25,1,4,2024-10-02,2024-10-30,2024-10-28,26,0,0.0,1
L013996,20241108,2024-11-08,129,51,6,7,2024-11-08,2024-12-06,2024-12-06,28,0,0.0,1
L013997,20251119,2025-11-19,249,18,2,3,2025-11-19,2025-12-17,2025-12-17,28,0,0.0,1
L013998,20250408,2025-04-08,87,18,6,3,2025-04-08,2025-04-22,2025-04-21,13,0,0.0,1
L013999,20250327,2025-03-27,371,45,1,6,2025-03-27,2025-04-24,2025-04-24,28,0,0.0,1
L014000,20250108,2025-01-08,307,70,2,9,2025-01-08,2025-02-05,2025-02-16,39,11,3.3,1
L014001,20260128,2026-01-28,441,9,1,2,2026-01-28,2026-02-25,2026-02-25,28,0,0.0,1
L014002,20260519,2026-05-19,79,25,6,4,2026-05-19,2026-06-02,,12,0,0.0,1
L014003,20251122,2025-11-22,249,64,3,8,2025-11-22,2025-12-20,2025-12-16,24,0,0.0,1
L014004,20260512,2026-05-12,333,26,1,4,2026-05-12,2026-06-09,,19,0,0.0,1
L014005,20260407,2026-04-07,398,47,1,6,2026-04-07,2026-05-05,2026-05-08,31,4,1.2,1
L014006,20250117,2025-01-17,393,33,1,5,2025-01-17,2025-01-31,2025-02-21,35,21,6.3,1
L014007,20241221,2024-12-21,119,41,1,6,2024-12-21,2025-01-04,2025-01-17,27,13,3.9,1
L014008,20250115,2025-01-15,442,30,5,4,2025-01-15,2025-01-29,2025-02-17,33,19,5.7,1
L014009,20241117,2024-11-17,441,49,1,7,2024-11-17,2024-12-15,2024-12-27,40,12,3.6,1
L014010,20251024,2025-10-24,437,1,5,1,2025-10-24,2025-11-07,2025-11-21,28,18,5.4,1
L014011,20250310,2025-03-10,294,23,1,3,2025-03-10,2025-04-07,2025-04-03,24,0,0.0,1
L014012,20260501,2026-05-01,380,17,1,3,2026-05-01,2026-05-29,2026-05-29,28,0,0.0,1
L014013,20251117,2025-11-17,49,25,1,4,2025-11-17,2025-12-15,2025-12-11,24,0,0.0,1
L014014,20250509,2025-05-09,140,24,3,3,2025-05-09,2025-06-06,2025-06-11,33,5,1.5,1
L014015,20260526,2026-05-26,56,60,2,8,2026-05-26,2026-06-09,,5,0,0.0,1
L014016,20260514,2026-05-14,249,36,3,5,2026-05-14,2026-06-11,,17,0,0.0,1
L014017,20260119,2026-01-19,435,25,4,4,2026-01-19,2026-02-02,2026-02-08,20,6,1.8,1
L014018,20260123,2026-01-23,307,27,5,4,2026-01-23,2026-02-20,2026-02-20,28,0,0.0,1
L014019,20260523,2026-05-23,224,33,6,5,2026-05-23,2026-06-06,,8,0,0.0,1
L014020,20251106,2025-11-06,363,42,3,6,2025-11-06,2025-12-04,2025-11-30,24,0,0.0,1
