reservation_id,date_id,event_date,user_id,book_id,branch_id,category_id,reservation_status,wait_days,quantity
R003128,20250409,2025-04-09,11,26,1,4,fulfilled,7,1
R003129,20250420,2025-04-20,181,27,1,4,fulfilled,8,1
R003130,20241122,2024-11-22,72,9,5,2,pending,2,1
R003131,20250120,2025-01-20,186,31,3,4,fulfilled,0,1
R003132,20260121,2026-01-21,320,42,5,6,fulfilled,4,1
R003133,20260519,2026-05-19,87,17,6,3,fulfilled,3,1
R003134,20260430,2026-04-30,5,67,4,9,fulfilled,0,1
R003135,20241218,2024-12-18,380,22,2,3,pending,2,1
R003136,20250515,2025-05-15,380,25,6,4,fulfilled,0,1
R003137,20240910,2024-09-10,186,66,3,9,fulfilled,0,1
R003138,20250501,2025-05-01,408,2,1,1,fulfilled,7,1
R003139,20250312,2025-03-12,4,40,1,5,fulfilled,9,1
R003140,20251209,2025-12-09,207,3,5,1,fulfilled,11,1
R003141,20260106,2026-01-06,203,40,1,5,fulfilled,6,1
R003142,20250616,2025-06-16,174,21,2,3,fulfilled,10,1
R003143,20250622,2025-06-22,155,35,1,5,fulfilled,3,1
R003144,20251202,2025-12-02,153,26,2,4,fulfilled,3,1
R003145,20251008,2025-10-08,139,17,1,3,fulfilled,5,1
R003146,20260503,2026-05-03,327,72,1,9,fulfilled,3,1
R003147,20240903,2024-09-03,402,41,5,6,fulfilled,4,1
R003148,20251119,2025-11-19,447,40,3,5,fulfilled,0,1
R003149,20250131,2025-01-31,247,47,2,6,fulfilled,0,1
R003150,20251007,2025-10-07,200,25,2,4,cancelled,2,1
R003151,20250512,2025-05-12,417,1,3,1,fulfilled,13,1
R003152,20251117,2025-11-17,359,1,1,1,cancelled,32,1
R003153,20251121,2025-11-21,216,25,2,4,fulfilled,12,1
R003154,20260306,2026-03-06,183,36,1,5,fulfilled,3,1
R003155,20241220,2024-12-20,58,50,4,7,fulfilled,13,1
R003156,20260520,2026-05-20,126,11,2,2,pending,2,1
R003157,20260114,2026-01-14,439,51,1,7,fulfilled,3,1
R003158,20251116,2025-11-16,364,42,1,6,pending,14,1
R003159,20250526,2025-05-26,211,9,3,2,cancelled,8,1
R003160,20251004,2025-10-04,312,35,3,5,fulfilled,0,1
R003161,20241005,2024-10-05,64,25,5,4,fulfilled,15,1
R003162,20241030,2024-10-30,430,25,4,4,cancelled,4,1
R003163,20250331,2025-03-31,264,51,3,7,fulfilled,0,1
R003164,20260527,2026-05-27,349,2,1,1,pending,26,1
R003165,20250227,2025-02-27,307,26,2,4,fulfilled,0,1
R003166,20260504,2026-05-04,292,4,4,1,pending,6,1
R003167,20260317,2026-03-17,255,41,3,6,fulfilled,0,1
R003168,20260116,2026-01-16,97,4,6,1,fulfilled,3,1
R003169,20260101,2026-01-01,249,39,3,5,fulfilled,0,1
R003170,20250606,2025-06-06,440,58,2,8,fulfilled,1,1
R003171,20250214,2025-02-14,35,12,4,2,cancelled,1,1
R003172,20250118,2025-01-18,183,19,1,3,pending,24,1
R003173,20260106,2026-01-06,378,36,5,5,fulfilled,8,1
R003174,20260223,2026-02-23,317,46,4,6,pending,4,1
R003175,20260526,2026-05-26,102,66,5,9,fulfilled,6,1
R003176,20250509,2025-05-09,89,48,2,6,fulfilled,0,1
R003177,20250109,2025-01-09,234,6,5,1,fulfilled,14,1
R003178,20250928,2025-09-28,153,29,2,4,fulfilled,0,1
R003179,20250516,2025-05-16,98,33,3,5,fulfilled,0,1
R003180,20250108,2025-01-08,380,1,5,1,fulfilled,31,1
R003181,20251007,2025-10-07,333,16,1,2,fulfilled,0,1
R003182,20260425,2026-04-25,212,4,5,1,pending,5,1
R003183,20241003,2024-10-03,97,18,2,3,fulfilled,3,1
R003184,20250515,2025-05-15,5,40,1,5,pending,4,1
R003185,20241205,2024-12-05,86,51,5,7,pending,16,1
R003186,20250307,2025-03-07,165,46,3,6,fulfilled,0,1
R003187,20251223,2025-12-23,143,72,3,9,fulfilled,0,1
R003188,20250428,2025-04-28,153,25,3,4,fulfilled,0,1
R003189,20250116,2025-01-16,126,42,2,6,fulfilled,5,1
R003190,20260521,2026-05-21,49,1,1,1,pending,14,1
R003191,20250604,2025-06-04,50,12,3,2,cancelled,3,1
R003192,20250113,2025-01-13,440,29,2,4,fulfilled,12,1
R003193,20250122,2025-01-22,86,34,3,5,fulfilled,0,1
R003194,20241211,2024-12-11,80,11,5,2,fulfilled,6,1
R003195,20251211,2025-12-11,72,1,5,1,pending,20,1
R003196,20260117,2026-01-17,183,54,1,7,fulfilled,10,1
R003197,20251216,2025-12-16,427,17,3,3,fulfilled,10,1
R003198,20260223,2026-02-23,301,51,1,7,fulfilled,12,1
R003199,20260122,2026-01-22,436,40,2,5,fulfilled,1,1
R003200,20250430,2025-04-30,108,10,5,2,fulfilled,1,1
R003201,20250512,2025-05-12,338,2,6,1,fulfilled,0,1
R003202,20250516,2025-05-16,50,12,3,2,fulfilled,1,1
R003203,20241105,2024-11-05,274,54,5,7,fulfilled,0,1
R003204,20260410,2026-04-10,353,12,1,2,fulfilled,3,1
R003205,20260507,2026-05-07,71,11,3,2,pending,4,1
R003206,20260527,2026-05-27,212,51,5,7,pending,4,1
R003207,20251026,2025-10-26,111,69,5,9,pending,5,1
R003208,20260512,2026-05-12,203,41,1,6,fulfilled,3,1
R003209,20250130,2025-01-30,71,70,3,9,fulfilled,0,1
R003210,20251211,2025-12-11,359,12,3,2,pending,4,1
R003211,20250904,2025-09-04,32,51,4,7,fulfilled,7,1
R003212,20250506,2025-05-06,99,42,3,6,fulfilled,0,1
R003213,20251013,2025-10-13,9,41,2,6,pending,2,1
R003214,20250926,2025-09-26,369,4,2,1,cancelled,11,1
R003215,20260316,2026-03-16,95,27,2,4,fulfilled,0,1
R003216,20251031,2025-10-31,345,50,2,7,fulfilled,0,1
R003217,20260130,2026-01-30,265,42,3,6,fulfilled,0,1
R003218,20251227,2025-12-27,55,41,5,6,fulfilled,5,1
R003219,20251120,2025-11-20,318,48,5,6,fulfilled,3,1
R003220,20241220,2024-12-20,426,47,5,6,fulfilled,5,1
R003221,20241031,2024-10-31,377,62,3,8,fulfilled,0,1
R003222,20260213,2026-02-13,34,26,2,4,fulfilled,0,1
R003223,20250202,2025-02-02,139,51,1,7,fulfilled,2,1
R003224,20250925,2025-09-25,409,47,6,6,fulfilled,0,1
R003225,20250117,2025-01-17,157,39,6,5,pending,1,1
R003226,20250224,2025-02-24,250,42,4,6,fulfilled,8,1
R003227,20240926,2024-09-26,443,35,5,5,fulfilled,7,1
R003228,20250630,2025-06-30,194,11,1,2,pending,9,1
R003229,20251203,2025-12-03,429,66,5,9,fulfilled,4,1
R003230,20260225,2026-02-25,140,40,3,5,fulfilled,0,1
R003231,20260529,2026-05-29,64,9,5,2,fulfilled,5,1
R003232,20251201,2025-12-01,5,63,1,8,fulfilled,1,1
R003233,20250520,2025-05-20,247,44,2,6,fulfilled,5,1
R003234,20250925,2025-09-25,42,17,1,3,fulfilled,4,1
R003235,20251215,2025-12-15,340,33,2,5,cancelled,3,1
R003236,20250109,2025-01-09,395,33,1,5,fulfilled,11,1
R003237,20251128,2025-11-28,309,66,2,9,fulfilled,0,1
R003238,20250917,2025-09-17,165,40,1,5,fulfilled,12,1
R003239,20250610,2025-06-10,193,21,2,3,fulfilled,20,1
R003240,20251219,2025-12-19,412,4,2,1,pending,5,1
R003241,20260512,2026-05-12,215,29,1,4,pending,9,1
R003242,20251231,2025-12-31,111,19,5,3,cancelled,4,1
R003243,20240904,2024-09-04,110,11,3,2,fulfilled,0,1
R003244,20260121,2026-01-21,123,38,1,5,cancelled,9,1
R003245,20241215,2024-12-15,160,64,6,8,fulfilled,0,1
R003246,20250531,2025-05-31,212,33,5,5,cancelled,4,1
R003247,20260520,2026-05-20,343,52,3,7,fulfilled,0,1
R003248,20240920,2024-09-20,237,72,3,9,fulfilled,0,1
R003249,20251022,2025-10-22,86,64,6,8,fulfilled,0,1
R003250,20250315,2025-03-15,153,12,2,2,fulfilled,5,1
R003251,20260527,2026-05-27,398,41,2,6,pending,6,1
R003252,20250214,2025-02-14,273,66,5,9,fulfilled,0,1
R003253,20260202,2026-02-02,251,41,1,6,fulfilled,21,1
R003254,20250923,2025-09-23,395,48,1,6,fulfilled,0,1
R003255,20251127,2025-11-27,352,15,2,2,fulfilled,22,1
R003256,20250514,2025-05-14,322,40,5,5,pending,39,1
R003257,20241203,2024-12-03,138,49,4,7,fulfilled,8,1
R003258,20251102,2025-11-02,143,64,3,8,fulfilled,0,1
R003259,20241209,2024-12-09,55,63,5,8,fulfilled,4,1
R003260,20251216,2025-12-16,190,49,3,7,fulfilled,0,1
R003261,20250225,2025-02-25,317,41,2,6,fulfilled,4,1
R003262,20241217,2024-12-17,88,3,2,1,pending,5,1
R003263,20250124,2025-01-24,226,25,3,4,fulfilled,6,1
R003264,20250330,2025-03-30,2,40,1,5,fulfilled,2,1
R003265,20241022,2024-10-22,411,38,2,5,fulfilled,0,1
R003266,20250912,2025-09-12,250,35,5,5,fulfilled,1,1
R003267,20260529,2026-05-29,294,28,1,4,cancelled,11,1
R003268,20251227,2025-12-27,377,1,2,1,cancelled,26,1
R003269,20260112,2026-01-12,165,39,1,5,fulfilled,6,1
R003270,20250423,2025-04-23,142,10,2,2,fulfilled,0,1
R003271,20250520,2025-05-20,26,35,5,5,pending,5,1
R003272,20240911,2024-09-11,338,40,5,5,fulfilled,13,1
R003273,20250129,2025-01-29,206,49,4,7,fulfilled,0,1
R003274,20260109,2026-01-09,88,11,2,2,cancelled,6,1
R003275,20260317,2026-03-17,27,54,5,7,fulfilled,0,1
R003276,20260114,2026-01-14,70,36,1,5,fulfilled,10,1
R003277,20251216,2025-12-16,309,59,1,8,fulfilled,5,1
R003278,20260513,2026-05-13,377,47,3,6,fulfilled,0,1
R003279,20250514,2025-05-14,307,31,5,4,pending,16,1
R003280,20241223,2024-12-23,12,40,1,5,cancelled,3,1
R003281,20251218,2025-12-18,232,51,1,7,fulfilled,17,1
R003282,20250902,2025-09-02,114,34,2,5,fulfilled,0,1
R003283,20241001,2024-10-01,449,2,1,1,fulfilled,7,1
R003284,20250901,2025-09-01,71,64,3,8,fulfilled,0,1
R003285,20241009,2024-10-09,219,41,4,6,pending,3,1
R003286,20250620,2025-06-20,142,36,1,5,cancelled,6,1
R003287,20241015,2024-10-15,120,60,2,8,fulfilled,0,1
R003288,20260508,2026-05-08,365,1,2,1,fulfilled,9,1
R003289,20260217,2026-02-17,153,20,2,3,fulfilled,0,1
R003290,20260515,2026-05-15,244,62,6,8,fulfilled,0,1
R003291,20251218,2025-12-18,6,66,1,9,fulfilled,8,1
R003292,20250112,2025-01-12,147,11,1,2,fulfilled,3,1
R003293,20251016,2025-10-16,71,60,2,8,fulfilled,0,1
R003294,20250324,2025-03-24,187,26,2,4,fulfilled,0,1
R003295,20251124,2025-11-24,219,42,1,6,pending,8,1
R003296,20260514,2026-05-14,85,12,2,2,fulfilled,1,1
R003297,20260505,2026-05-05,109,25,1,4,cancelled,15,1
R003298,20241015,2024-10-15,353,14,5,2,fulfilled,3,1
R003299,20251106,2025-11-06,159,9,4,2,pending,2,1
R003300,20260223,2026-02-23,68,18,3,3,fulfilled,0,1
R003301,20250112,2025-01-12,132,4,1,1,fulfilled,3,1
R003302,20251216,2025-12-16,278,29,5,4,fulfilled,2,1
R003303,20251003,2025-10-03,213,41,3,6,fulfilled,0,1
R003304,20241011,2024-10-11,87,25,1,4,fulfilled,8,1
R003305,20260130,2026-01-30,64,11,1,2,cancelled,10,1
R003306,20251128,2025-11-28,165,36,1,5,pending,18,1
R003307,20260324,2026-03-24,398,46,2,6,fulfilled,0,1
R003308,20250622,2025-06-22,183,11,1,2,fulfilled,11,1
R003309,20260115,2026-01-15,265,46,3,6,fulfilled,0,1
R003310,20250220,2025-02-20,361,33,2,5,fulfilled,0,1
R003311,20251203,2025-12-03,246,49,2,7,fulfilled,2,1
R003312,20260422,2026-04-22,430,44,5,6,fulfilled,0,1
R003313,20260505,2026-05-05,161,54,2,7,fulfilled,8,1
R003314,20241011,2024-10-11,14,69,4,9,fulfilled,0,1
R003315,20240913,2024-09-13,153,1,1,1,fulfilled,8,1
R003316,20260529,2026-05-29,319,38,5,5,fulfilled,11,1
R003317,20250603,2025-06-03,246,18,1,3,fulfilled,11,1
R003318,20250107,2025-01-07,341,1,2,1,fulfilled,2,1
R003319,20250624,2025-06-24,348,15,5,2,fulfilled,10,1
R003320,20250526,2025-05-26,348,54,5,7,fulfilled,2,1
R003321,20260123,2026-01-23,98,19,4,3,pending,12,1
R003322,20241220,2024-12-20,114,45,2,6,fulfilled,0,1
R003323,20251127,2025-11-27,365,63,2,8,fulfilled,3,1
R003324,20250112,2025-01-12,274,41,4,6,fulfilled,7,1
R003325,20260107,2026-01-07,362,31,1,4,fulfilled,10,1
R003326,20260524,2026-05-24,373,10,4,2,fulfilled,4,1
R003327,20260406,2026-04-06,4,35,2,5,fulfilled,10,1
R003328,20250708,2025-07-08,160,67,4,9,fulfilled,0,1
R003329,20250521,2025-05-21,420,19,1,3,cancelled,26,1
R003330,20260114,2026-01-14,426,63,4,8,fulfilled,0,1
R003331,20250120,2025-01-20,306,41,1,6,fulfilled,8,1
R003332,20241204,2024-12-04,216,51,2,7,fulfilled,14,1
R003333,20260106,2026-01-06,255,41,1,6,fulfilled,7,1
R003334,20250922,2025-09-22,373,15,3,2,fulfilled,0,1
R003335,20251105,2025-11-05,137,35,2,5,fulfilled,3,1
R003336,20251118,2025-11-18,416,69,2,9,cancelled,15,1
R003337,20260102,2026-01-02,72,17,5,3,fulfilled,11,1
R003338,20260428,2026-04-28,449,11,1,2,fulfilled,8,1
R003339,20241013,2024-10-13,289,66,2,9,fulfilled,0,1
R003340,20250815,2025-08-15,170,11,1,2,cancelled,23,1
R003341,20251126,2025-11-26,6,71,4,9,cancelled,4,1
R003342,20260519,2026-05-19,299,4,5,1,cancelled,13,1
R003343,20251227,2025-12-27,429,51,2,7,fulfilled,5,1
R003344,20251224,2025-12-24,359,64,6,8,fulfilled,0,1
R003345,20250410,2025-04-10,138,9,4,2,fulfilled,3,1
R003346,20260304,2026-03-04,348,38,5,5,pending,3,1
R003347,20250225,2025-02-25,331,60,6,8,fulfilled,0,1
R003348,20260414,2026-04-14,3,58,1,8,fulfilled,0,1
R003349,20251029,2025-10-29,97,19,2,3,cancelled,5,1
R003350,20250120,2025-01-20,337,56,1,7,pending,3,1
R003351,20250120,2025-01-20,398,4,2,1,cancelled,6,1
R003352,20250902,2025-09-02,224,49,2,7,fulfilled,0,1
R003353,20250530,2025-05-30,363,47,1,6,fulfilled,4,1
R003354,20250317,2025-03-17,289,69,2,9,fulfilled,0,1
R003355,20241220,2024-12-20,138,51,1,7,cancelled,7,1
R003356,20240904,2024-09-04,147,17,1,3,fulfilled,6,1
R003357,20250528,2025-05-28,155,40,1,5,pending,8,1
R003358,20250203,2025-02-03,392,1,1,1,pending,9,1
R003359,20241202,2024-12-02,157,38,6,5,fulfilled,0,1
R003360,20250220,2025-02-20,377,42,3,6,fulfilled,0,1
R003361,20251003,2025-10-03,242,68,5,9,fulfilled,0,1
R003362,20251122,2025-11-22,252,49,3,7,fulfilled,0,1
R003363,20250523,2025-05-23,254,13,5,2,fulfilled,4,1
R003364,20260312,2026-03-12,72,64,3,8,fulfilled,0,1
R003365,20240907,2024-09-07,5,65,4,9,fulfilled,0,1
R003366,20250516,2025-05-16,359,25,1,4,pending,11,1
R003367,20260302,2026-03-02,342,11,5,2,fulfilled,5,1
R003368,20251216,2025-12-16,441,11,1,2,cancelled,11,1
R003369,20251014,2025-10-14,234,20,5,3,fulfilled,2,1
R003370,20241206,2024-12-06,104,3,2,1,pending,10,1
R003371,20260314,2026-03-14,213,4,5,1,cancelled,4,1
R003372,20241225,2024-12-25,15,24,2,3,fulfilled,6,1
R003373,20260520,2026-05-20,155,33,1,5,fulfilled,4,1
R003374,20260413,2026-04-13,102,68,1,9,fulfilled,0,1
R003375,20250118,2025-01-18,7,19,1,3,cancelled,29,1
R003376,20241212,2024-12-12,305,3,6,1,fulfilled,0,1
R003377,20250527,2025-05-27,392,9,1,2,cancelled,9,1
R003378,20260529,2026-05-29,287,29,6,4,fulfilled,0,1
R003379,20250128,2025-01-28,294,2,1,1,cancelled,4,1
R003380,20260113,2026-01-13,322,54,1,7,fulfilled,2,1
R003381,20250929,2025-09-29,398,69,2,9,fulfilled,0,1
R003382,20250306,2025-03-06,332,64,1,8,fulfilled,1,1
R003383,20260302,2026-03-02,187,42,2,6,fulfilled,3,1
R003384,20251021,2025-10-21,377,42,3,6,fulfilled,0,1
R003385,20260223,2026-02-23,267,19,5,3,fulfilled,16,1
R003386,20240924,2024-09-24,399,14,3,2,fulfilled,0,1
R003387,20250604,2025-06-04,321,19,3,3,fulfilled,8,1
R003388,20250101,2025-01-01,252,52,2,7,fulfilled,2,1
R003389,20241111,2024-11-11,305,18,2,3,fulfilled,7,1
R003390,20260326,2026-03-26,327,71,1,9,fulfilled,0,1
R003391,20240918,2024-09-18,82,51,5,7,fulfilled,5,1
R003392,20251103,2025-11-03,340,28,2,4,fulfilled,0,1
R003393,20251222,2025-12-22,200,2,2,1,pending,2,1
R003394,20250626,2025-06-26,352,13,2,2,fulfilled,0,1
R003395,20260118,2026-01-18,340,70,1,9,fulfilled,4,1
R003396,20251120,2025-11-20,7,29,3,4,cancelled,7,1
R003397,20251109,2025-11-09,265,31,3,4,fulfilled,0,1
R003398,20250306,2025-03-06,186,32,3,4,cancelled,2,1
R003399,20250122,2025-01-22,19,25,5,4,pending,3,1
R003400,20260507,2026-05-07,138,52,4,7,fulfilled,6,1
R003401,20250327,2025-03-27,438,2,5,1,fulfilled,8,1
R003402,20251225,2025-12-25,264,17,3,3,fulfilled,2,1
R003403,20260520,2026-05-20,309,67,3,9,fulfilled,0,1
R003404,20260508,2026-05-08,37,26,1,4,fulfilled,16,1
R003405,20260424,2026-04-24,398,44,4,6,pending,13,1
R003406,20260420,2026-04-20,95,42,2,6,fulfilled,6,1
R003407,20241223,2024-12-23,126,40,2,5,fulfilled,8,1
R003408,20250520,2025-05-20,160,65,4,9,fulfilled,6,1
R003409,20260527,2026-05-27,350,65,5,9,cancelled,4,1
R003410,20250111,2025-01-11,259,55,4,7,fulfilled,9,1
R003411,20250307,2025-03-07,99,47,5,6,fulfilled,1,1
R003412,20260408,2026-04-08,377,1,3,1,fulfilled,0,1
R003413,20241228,2024-12-28,280,12,4,2,fulfilled,16,1
R003414,20241125,2024-11-25,18,42,2,6,fulfilled,5,1
R003415,20241031,2024-10-31,95,23,1,3,pending,5,1
R003416,20250227,2025-02-27,395,39,1,5,fulfilled,0,1
R003417,20260526,2026-05-26,406,41,4,6,cancelled,1,1
R003418,20251212,2025-12-12,280,32,1,4,fulfilled,9,1
R003419,20241101,2024-11-01,414,4,1,1,cancelled,12,1
R003420,20250724,2025-07-24,133,61,6,8,fulfilled,0,1
R003421,20241202,2024-12-02,313,60,3,8,fulfilled,0,1
R003422,20250210,2025-02-10,417,25,6,4,fulfilled,0,1
R003423,20241222,2024-12-22,414,1,1,1,fulfilled,21,1
R003424,20260105,2026-01-05,345,16,5,2,fulfilled,2,1
R003425,20241217,2024-12-17,240,40,2,5,fulfilled,10,1
R003426,20250608,2025-06-08,294,4,1,1,fulfilled,10,1
R003427,20251110,2025-11-10,58,29,4,4,pending,2,1
R003428,20251030,2025-10-30,186,62,3,8,fulfilled,0,1
R003429,20251014,2025-10-14,237,30,3,4,fulfilled,0,1
R003430,20241206,2024-12-06,129,42,6,6,fulfilled,0,1
R003431,20250926,2025-09-26,146,35,2,5,fulfilled,6,1
R003432,20240916,2024-09-16,250,9,4,2,fulfilled,17,1
R003433,20241211,2024-12-11,321,11,1,2,fulfilled,11,1
R003434,20250615,2025-06-15,333,31,1,4,pending,7,1
R003435,20250725,2025-07-25,342,1,1,1,cancelled,8,1
R003436,20260331,2026-03-31,249,40,3,5,fulfilled,0,1
R003437,20251121,2025-11-21,194,38,1,5,fulfilled,2,1
R003438,20250116,2025-01-16,305,25,6,4,fulfilled,0,1
R003439,20250113,2025-01-13,380,51,1,7,pending,6,1
R003440,20260101,2026-01-01,278,4,4,1,fulfilled,3,1
R003441,20241010,2024-10-10,231,35,3,5,fulfilled,0,1
R003442,20251215,2025-12-15,132,39,3,5,fulfilled,0,1
R003443,20241224,2024-12-24,294,25,1,4,fulfilled,3,1
R003444,20260313,2026-03-13,161,55,3,7,fulfilled,0,1
R003445,20250610,2025-06-10,143,56,3,7,cancelled,3,1
R003446,20251031,2025-10-31,378,17,5,3,pending,11,1
R003447,20260330,2026-03-30,443,64,1,8,fulfilled,12,1
R003448,20250504,2025-05-04,165,2,1,1,fulfilled,3,1
R003449,20250909,2025-09-09,346,1,2,1,fulfilled,3,1
R003450,20250116,2025-01-16,71,1,3,1,fulfilled,6,1
R003451,20250530,2025-05-30,85,17,2,3,fulfilled,9,1
R003452,20251228,2025-12-28,340,35,2,5,pending,6,1
R003453,20250517,2025-05-17,89,4,2,1,cancelled,29,1
R003454,20241003,2024-10-03,441,51,2,7,fulfilled,8,1
R003455,20250310,2025-03-10,170,27,1,4,fulfilled,5,1
R003456,20251017,2025-10-17,426,50,5,7,fulfilled,0,1
R003457,20240913,2024-09-13,324,51,2,7,fulfilled,5,1
R003458,20251125,2025-11-25,188,40,2,5,cancelled,9,1
R003459,20260326,2026-03-26,370,17,1,3,fulfilled,6,1
R003460,20250323,2025-03-23,140,35,5,5,fulfilled,3,1
R003461,20251202,2025-12-02,362,40,4,5,fulfilled,3,1
R003462,20250929,2025-09-29,164,61,1,8,fulfilled,0,1
R003463,20251023,2025-10-23,32,31,1,4,cancelled,2,1
R003464,20251030,2025-10-30,251,42,1,6,fulfilled,1,1
R003465,20250910,2025-09-10,373,14,4,2,fulfilled,0,1
R003466,20251208,2025-12-08,45,31,5,4,fulfilled,22,1
R003467,20251026,2025-10-26,380,49,2,7,fulfilled,0,1
R003468,20250922,2025-09-22,114,41,2,6,fulfilled,3,1
R003469,20250119,2025-01-19,397,4,4,1,fulfilled,18,1
R003470,20260428,2026-04-28,350,66,5,9,fulfilled,0,1
R003471,20250116,2025-01-16,191,68,1,9,fulfilled,7,1
R003472,20241201,2024-12-01,227,42,6,6,fulfilled,0,1
R003473,20251228,2025-12-28,264,40,1,5,fulfilled,9,1
R003474,20241209,2024-12-09,212,37,5,5,fulfilled,6,1
R003475,20250120,2025-01-20,325,40,1,5,cancelled,35,1
R003476,20260325,2026-03-25,417,8,5,1,fulfilled,0,1
R003477,20250613,2025-06-13,398,43,2,6,fulfilled,2,1
R003478,20251205,2025-12-05,162,4,4,1,pending,17,1
R003479,20250521,2025-05-21,324,34,2,5,fulfilled,0,1
R003480,20251130,2025-11-30,273,41,5,6,fulfilled,4,1
R003481,20260228,2026-02-28,432,11,6,2,pending,10,1
R003482,20250911,2025-09-11,425,26,1,4,fulfilled,5,1
R003483,20251117,2025-11-17,238,42,2,6,fulfilled,5,1
R003484,20241024,2024-10-24,29,10,1,2,fulfilled,9,1
R003485,20250123,2025-01-23,193,5,2,1,fulfilled,2,1
R003486,20251121,2025-11-21,5,72,1,9,pending,4,1
R003487,20241002,2024-10-02,394,46,3,6,fulfilled,0,1
R003488,20250921,2025-09-21,207,43,2,6,fulfilled,0,1
R003489,20260116,2026-01-16,221,4,4,1,fulfilled,20,1
R003490,20260505,2026-05-05,85,19,2,3,pending,21,1
R003491,20251211,2025-12-11,359,63,4,8,fulfilled,9,1
R003492,20260511,2026-05-11,294,9,1,2,cancelled,18,1
R003493,20260428,2026-04-28,236,13,1,2,fulfilled,0,1
R003494,20250603,2025-06-03,404,51,3,7,fulfilled,0,1
R003495,20251226,2025-12-26,36,31,4,4,pending,7,1
R003496,20250513,2025-05-13,204,11,1,2,cancelled,12,1
R003497,20241118,2024-11-18,426,51,3,7,fulfilled,0,1
R003498,20250204,2025-02-04,449,30,1,4,fulfilled,7,1
R003499,20251122,2025-11-22,352,51,2,7,pending,2,1
R003500,20250603,2025-06-03,19,66,1,9,fulfilled,3,1
R003501,20250926,2025-09-26,32,2,4,1,fulfilled,14,1
R003502,20250514,2025-05-14,289,72,2,9,fulfilled,0,1
R003503,20250423,2025-04-23,85,4,1,1,cancelled,8,1
R003504,20241129,2024-11-29,434,40,4,5,fulfilled,1,1
R003505,20250203,2025-02-03,234,9,1,2,pending,5,1
R003506,20250620,2025-06-20,317,41,2,6,fulfilled,3,1
R003507,20241219,2024-12-19,402,26,5,4,fulfilled,5,1
R003508,20251128,2025-11-28,327,41,2,6,fulfilled,8,1
R003509,20251016,2025-10-16,315,11,1,2,cancelled,27,1
R003510,20250320,2025-03-20,138,14,4,2,cancelled,7,1
R003511,20251229,2025-12-29,136,68,1,9,cancelled,4,1
R003512,20250102,2025-01-02,156,4,1,1,pending,9,1
R003513,20241031,2024-10-31,153,26,2,4,fulfilled,0,1
R003514,20260117,2026-01-17,2,35,1,5,pending,18,1
R003515,20251128,2025-11-28,316,28,3,4,fulfilled,0,1
R003516,20241210,2024-12-10,333,15,1,2,fulfilled,17,1
R003517,20250606,2025-06-06,223,17,6,3,fulfilled,3,1
R003518,20250107,2025-01-07,90,33,2,5,fulfilled,8,1
R003519,20250818,2025-08-18,196,25,2,4,fulfilled,0,1
R003520,20241219,2024-12-19,155,58,1,8,fulfilled,9,1
R003521,20260525,2026-05-25,221,19,4,3,pending,9,1
R003522,20250610,2025-06-10,257,15,5,2,pending,9,1
R003523,20241017,2024-10-17,397,30,2,4,fulfilled,0,1
R003524,20260212,2026-02-12,326,11,1,2,pending,21,1
R003525,20260518,2026-05-18,50,3,3,1,fulfilled,1,1
R003526,20260101,2026-01-01,146,40,4,5,fulfilled,13,1
R003527,20241030,2024-10-30,125,44,5,6,fulfilled,0,1
R003528,20260518,2026-05-18,213,9,5,2,pending,21,1
R003529,20250613,2025-06-13,237,11,3,2,fulfilled,7,1
R003530,20260301,2026-03-01,232,49,1,7,fulfilled,4,1
R003531,20250519,2025-05-19,103,46,2,6,fulfilled,4,1
R003532,20241113,2024-11-13,164,27,2,4,fulfilled,0,1
R003533,20250429,2025-04-29,49,31,1,4,fulfilled,13,1
R003534,20260528,2026-05-28,133,25,6,4,fulfilled,0,1
R003535,20241002,2024-10-02,412,28,3,4,cancelled,3,1
R003536,20251018,2025-10-18,127,35,1,5,fulfilled,11,1
R003537,20260115,2026-01-15,251,6,1,1,pending,6,1
R003538,20250124,2025-01-24,421,65,2,9,fulfilled,0,1
R003539,20250601,2025-06-01,234,11,1,2,pending,10,1
R003540,20260313,2026-03-13,3,24,5,3,fulfilled,0,1
R003541,20250420,2025-04-20,343,41,3,6,fulfilled,0,1
R003542,20250911,2025-09-11,215,42,1,6,pending,5,1
R003543,20260406,2026-04-06,267,26,5,4,fulfilled,8,1
R003544,20251001,2025-10-01,138,54,4,7,fulfilled,0,1
R003545,20250917,2025-09-17,160,70,4,9,fulfilled,0,1
R003546,20250514,2025-05-14,36,40,2,5,pending,16,1
R003547,20251223,2025-12-23,225,60,2,8,fulfilled,0,1
R003548,20260520,2026-05-20,441,11,2,2,fulfilled,41,1
R003549,20250328,2025-03-28,187,40,5,5,fulfilled,8,1
R003550,20250512,2025-05-12,362,3,1,1,pending,5,1
R003551,20250201,2025-02-01,326,52,4,7,fulfilled,0,1
R003552,20250406,2025-04-06,80,25,5,4,fulfilled,21,1
R003553,20241212,2024-12-12,372,42,6,6,fulfilled,0,1
